pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Dukla Jihlava,1,0,4,Czech,15,1988-89,19,3
0,Dukla Jihlava,11,0,20,Czech,39,1989-90,20,9
0,Dukla Jihlava,23,0,43,Czech,51,1990-91,21,20
26,Dukla Jihlava,16,0,32,Czech,42,1991-92,22,16
0,Czechoslovakia,2,0,5,Olympics,8,1991-92,22,3
4,Czechoslovakia,2,0,4,WC-A,5,1991-92,22,2
74,St. John\'s Maple Leafs,45,0,77,AHL,75,1992-93,23,32
105,St. John\'s Maple Leafs,43,0,96,AHL,77,1993-94,24,53
98,St. John\'s Maple Leafs,32,0,69,AHL,71,1994-95,25,37
83,Los Angeles Ice Dogs,51,0,85,IHL,79,1995-96,26,34
96,Long Beach Ice Dogs,42,0,87,IHL,82,1996-97,27,45
84,Long Beach Ice Dogs,40,16,81,IHL,82,1997-98,28,41
125,Long Beach Ice Dogs,35,-2,59,IHL,68,1998-99,29,24
52,Schwenninger Wild Wings,15,0,29,Germany,34,1999-00,30,14
44,Schwenninger Wild Wings,25,0,50,Germany,56,2000-01,31,25
54,Krefeld Pinguine,40,0,55,Germany,60,2001-02,32,15
48,Krefeld Pinguine,19,0,34,Germany,51,2002-03,33,15
66,Hannover Scorpions,18,0,38,Germany,51,2003-04,34,20
67,Hannover Scorpions,29,0,46,Germany,51,2004-05,35,17
18,Hannover Scorpions,7,0,15,Germany,22,2005-06,36,8
