pim,team,assists,plus_minus,points,league,games_played,year,age,goals
151,Prince Albert Raiders,31,0,37,SJHL,60,1979-80,18,6
165,Prince Albert Raiders,41,0,52,SJHL,60,1980-81,19,11
166,Prince Albert Raiders,45,0,57,SJHL,60,1981-82,20,12
36,University of Saskatchewan,14,0,18,CWUAA,24,1982-83,21,4
50,Canada,6,0,10,Nat-Tm,51,1983-84,22,4
4,Canada,1,0,1,Olympics,6,1983-84,22,0
54,Moncton Golden Flames,11,0,15,AHL,41,1984-85,23,4
100,Moncton Golden Flames,21,0,25,AHL,74,1985-86,24,4
15,Fredericton Express,2,0,2,AHL,10,1986-87,25,0
54,Fredericton Express,10,0,11,AHL,37,1987-88,26,1
19,Moncton Hawks,4,0,4,AHL,23,1988-89,27,0
59,Milwaukee Admirals,5,0,6,IHL,26,1988-89,27,1
26,Medway Bears,6,0,10,Aut-Cup,8,1989-90,28,4
32,Medway Bears,19,0,27,Britain-2,16,1989-90,28,8
10,Canada,1,0,2,Nat-Tm,23,1989-90,28,1
