pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Prince Albert Raiders,22,0,33,SJHL,26,1980-81,19,11
0,Prince Albert Raiders,28,0,33,SJHL,23,1981-82,20,5
0,Moncton Golden Flames,0,0,0,AHL,3,1985-86,24,0
9,Fredericton Express,0,0,0,AHL,3,1987-88,26,0
18,Moncton Hawks,1,0,1,AHL,10,1988-89,27,0
