year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1984-85,16,28,264,32,0,SJHL,59,Swift Current Indians,60
1985-86,17,16,154,15,0,WHL,63,3 Teams,31
1985-86,17,14,93,8,0,WHL,37,Calgary Wranglers,22
1985-86,17,1,22,1,0,WHL,11,New Westminster Bruins,2
1985-86,17,1,39,6,0,WHL,15,Brandon Wheat Kings,7
1986-87,18,17,190,13,0,WHL,68,Prince Albert Raiders,30
1987-88,19,35,307,36,0,WHL,67,Prince Albert Raiders,71
1988-89,20,8,188,6,0,AHL,39,Halifax Citadels,14
1989-90,21,6,37,6,0,AHL,18,Halifax Citadels,12
1990-91,22,1,20,4,0,AHL,7,Halifax Citadels,5
1992-93,24,1,34,4,0,AHL,12,Providence Bruins,5
1995-96,27,1,15,0,0,IHL,9,Indianapolis Ice,1
1995-96,27,4,144,15,0,AHL,60,Albany River Rats,19
1996-97,28,12,221,13,0,IHL,72,2 Teams,25
1996-97,28,3,115,4,0,IHL,39,Manitoba Moose,7
1996-97,28,9,106,9,0,IHL,33,Kansas City Blades,18
1997-98,29,7,203,17,-11,IHL,72,2 Teams,24
1997-98,29,1,60,3,1,IHL,16,Kansas City Blades,4
1997-98,29,6,143,14,-12,IHL,56,San Antonio Dragons,20
1998-99,30,10,146,19,-24,WPHL,60,2 Teams,29
1998-99,30,1,13,2,-7,WPHL,9,Shreveport Mudbugs,3
1998-99,30,9,133,17,-17,WPHL,51,Arkansas GlacierCats,26
1999-00,31,0,21,0,-1,ECHL,10,Peoria Rivermen,0
1999-00,31,10,49,13,-11,UHL,24,Missouri River Otters,23
2000-01,32,29,114,22,0,UHL,62,Missouri River Otters,51
2001-02,33,13,95,22,1,UHL,56,Missouri River Otters,35
