average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,3,0,0,NHL,20,0,8,0,6,3,0,0,0,1980-81,PHI,3,0,[],50.0,,6
,19,0,0,NHL,21,15,105,7,29,4,0,0,0,1981-82,PHI,4,15,[],13.8,,33
,23,1,0,NHL,22,11,216,-46,114,9,1,0,2,1982-83,HAR,10,13,[],8.8,,79
,8,0,0,NHL,23,6,133,1,37,2,0,0,0,1983-84,WSH,2,6,[],5.4,,57
,18,1,0,NHL,24,12,72,8,62,6,0,0,0,1984-85,WSH,6,12,[],9.7,,51
,56,2,0,NHL,25,27,152,24,149,15,3,0,11,1985-86,WSH,18,38,[],12.1,,78
,44,0,0,NHL,26,25,184,9,92,12,2,0,5,1986-87,WSH,14,30,[],15.2,,67
,27,0,0,NHL,27,8,153,-3,109,12,3,0,4,1987-88,WSH,15,12,[],13.8,,78
,15,1,0,NHL,28,6,117,3,71,6,2,0,1,1988-89,TOT,8,7,[],11.3,,61
,9,1,0,NHL,28,5,82,1,49,4,0,0,0,1988-89,EDM,4,5,[],8.2,,49
,6,0,0,NHL,28,1,35,2,22,2,2,0,1,1988-89,VAN,4,2,[],18.2,,12
,14,0,0,NHL,29,9,33,-2,27,4,0,0,1,1989-90,TOT,4,10,[],14.8,,35
,4,0,0,NHL,29,2,17,-2,8,1,0,0,1,1989-90,QUE,1,3,[],12.5,,7
,10,0,0,NHL,29,7,16,0,19,3,0,0,0,1989-90,DET,3,7,[],15.8,,28
