year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1966-67,21,5,4,4,0,IHL,10,Toledo Blades,9
1966-67,21,13,11,10,0,EHL,36,New Haven Blades,23
1967-68,22,40,34,60,0,EHL,72,New Haven Blades,100
1968-69,23,28,25,31,0,EHL,25,New Haven Blades,59
1969-70,24,51,68,47,0,EHL,74,New Haven Blades,98
1970-71,25,18,14,22,0,WHL,68,Salt Lake Golden Eagles,40
1971-72,26,4,20,9,0,AHL,45,Cincinnati Swords,13
1972-73,27,35,10,30,0,AHL,63,Cincinnati Swords,65
1973-74,28,51,33,31,0,AHL,73,Rochester Americans,82
1974-75,29,11,10,16,0,CHL,26,Denver Spurs,27
1974-75,29,14,38,16,0,AHL,33,Syracuse Eagles,30
1975-76,30,28,12,18,0,AHL,78,2 Teams,46
1975-76,30,17,10,12,0,AHL,39,Springfield Indians,29
1975-76,30,11,2,6,0,AHL,39,Baltimore Clippers,17
1976-77,31,28,22,34,0,NAPro,69,2 Teams,62
1976-77,31,19,8,17,0,NAPro,46,Maine Nordiques,36
1976-77,31,9,14,17,0,NAPro,23,Beauce Jaros,26
