year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1944-45,17,0,4,0,0,TBJHL,3,Port Arthur Flyers,0
1945-46,18,0,10,6,0,TBJHL,10,Port Arthur Flyers,6
1946-47,19,0,16,1,0,OHA-Jr.,9,St. Michael\'s Majors,1
1946-47,19,1,10,6,0,M-Cup,10,St. Michael\'s Majors,7
1947-48,20,4,26,0,0,TBJHL,5,Port Arthur Bruins,4
1947-48,20,5,41,7,0,M-Cup,17,Port Arthur Bruins,12
1948-49,21,0,0,1,0,AHL,2,Indianapolis Capitols,1
1949-50,22,2,4,0,0,AHL,8,Indianapolis Capitols,2
1950-51,23,0,0,0,0,AHL,3,Indianapolis Capitols,0
1956-57,29,1,6,1,0,AHL,8,Rochester Americans,2
1958-59,31,0,4,3,0,WHL,4,Spokane Spokes,3
1959-60,32,1,0,1,0,AHL,5,Providence Reds,2
1961-62,34,0,6,0,0,EPHL,1,Kingston Frontenacs,0
1961-62,34,1,4,2,0,EHL,6,Clinton Comets,3
1962-63,35,3,12,6,0,EHL,13,Clinton Comets,9
1963-64,36,5,31,7,0,EHL,15,Clinton Comets,12
1964-65,37,0,4,4,0,EHL,11,Clinton Comets,4
1967-68,40,0,2,1,0,M-Cup,3,Port Arthur Bearcats,1
