year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1944-45,17,3,6,6,0,TBJHL,11,Port Arthur Flyers,9
1945-46,18,1,8,1,0,TBJHL,4,Port Arthur Flyers,2
1946-47,19,5,42,16,0,OHA-Jr.,27,St. Michael\'s Majors,21
1947-48,20,3,21,11,0,TBJHL,8,Port Arthur Bruins,14
1948-49,21,3,30,12,0,AHL,68,Indianapolis Capitols,15
1949-50,22,7,29,17,0,AHL,70,Indianapolis Capitols,24
1950-51,23,8,40,22,0,AHL,69,Indianapolis Capitols,30
1956-57,29,4,54,12,0,AHL,47,Rochester Americans,16
1957-58,30,2,40,7,0,AHL,52,Rochester Americans,9
1958-59,31,5,54,9,0,WHL,61,Spokane Spokes,14
1959-60,32,1,16,2,0,AHL,30,Providence Reds,3
1960-61,33,2,26,10,0,AHL,58,Providence Reds,12
1961-62,34,0,6,1,0,EPHL,5,Kingston Frontenacs,1
1961-62,34,8,51,23,0,EHL,51,Clinton Comets,31
1962-63,35,8,57,15,0,EHL,63,Clinton Comets,23
1963-64,36,12,78,35,0,EHL,69,Clinton Comets,47
1964-65,37,4,68,36,0,EHL,71,Clinton Comets,40
1965-66,38,3,60,19,0,EHL,38,Jersey Devils,22
1967-68,40,3,0,7,0,TBSHL,12,Port Arthur Bearcats,10
1968-69,41,0,2,6,0,TBSHL,10,Fort William Beavers,6
