year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1996-97,17,0,0,0,0,Sweden,5,MoDo HK Ornskoldsvik,0
1996-97,17,5,4,1,0,EJC-A,6,Sweden,6
1997-98,18,29,52,21,0,Swe-Jr.,50,2 Teams,50
1997-98,18,15,52,15,0,Swe-Jr.,28,MIF Redhawks Malmo Jr.,30
1997-98,18,14,0,6,0,Swe-Jr.,22,MoDo HK Ornskoldsvik Jr.,20
1998-99,19,0,2,0,0,Sweden,7,MoDo HK Ornskoldsvik,0
1998-99,19,7,22,4,0,Swe-Jr.,22,MIF Redhawks Malmo Jr.,11
1999-00,20,21,58,11,0,Sweden-2,27,IF Sundsvall Hockey,32
1999-00,20,0,0,0,0,EuroHL,1,MoDo Ornskoldsvik,0
2000-01,21,22,45,19,0,Sweden-2,35,IF Sundsvall Hockey,41
2001-02,22,1,0,1,0,Swe-Jr.,1,Timra IK Jr.,2
2001-02,22,8,16,6,0,Sweden,49,Timra IK,14
2001-02,22,3,4,3,0,Sweden-Q,10,Timra IK,5
2002-03,23,20,40,23,0,Sweden,47,Timra IK,43
2003-04,24,13,44,15,0,Sweden,46,Timra IK,28
2004-05,25,19,71,17,0,Sweden,46,Timra IK,36
2005-06,26,6,10,4,6,AHL,8,Lowell Lock Monsters,10
2006-07,27,17,74,13,0,Swiss,41,SC Rapperswil-Jona Lakers,30
2007-08,28,20,127,31,0,Swiss,49,Rapperswil-Jona Lakers,51
2008-09,29,25,86,28,0,Swiss,49,Rapperswil-Jona Lakers,53
2009-10,30,6,8,19,0,Swiss,39,Rapperswil-Jona Lakers,25
2010-11,31,14,44,25,0,Swiss,46,Rapperswil-Jona Lakers,39
