pim,team,assists,plus_minus,points,league,games_played,year,age,goals
35,Waterloo Black Hawks,39,0,46,USHL,47,1989-90,19,7
27,Ferris State Bulldogs,11,0,15,CCHA,37,1990-91,20,4
24,Ferris State Bulldogs,14,0,23,CCHA,37,1991-92,21,9
58,Ferris State Bulldogs,14,0,30,CCHA,41,1992-93,22,16
52,Ferris State Bulldogs,25,0,36,CCHA,38,1993-94,23,11
0,Providence Bruins,1,0,1,AHL,1,1994-95,24,0
29,Providence Bruins,19,0,24,AHL,39,1995-96,25,5
52,Providence Bruins,27,0,45,AHL,78,1996-97,26,18
74,Detroit Vipers,42,1,55,IHL,76,1997-98,27,13
52,Detroit Vipers,28,14,38,IHL,59,1998-99,28,10
24,Grand Rapids Griffins,17,4,22,IHL,50,1999-00,29,5
18,Grand Rapids Griffins,6,3,8,IHL,34,2000-01,30,2
48,Grand Rapids Griffins,14,24,17,AHL,57,2001-02,31,3
34,Eisbaren Berlin,25,0,31,Germany,38,2002-03,32,6
4,United States,1,2,1,WC-A,6,2002-03,32,0
