average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,33,0,0,NHL,23,21,41,4,86,9,1,0,2,1989-90,LAK,10,23,[],11.6,,48
,58,4,0,NHL,24,31,58,20,153,19,2,0,6,1990-91,LAK,21,37,[],13.7,,74
,46,1,3,NHL,25,26,125,0,118,7,4,1,5,1991-92,MNS,14,32,[],11.9,,62
,41,1,0,NHL,26,21,56,-4,104,10,4,0,6,1992-93,TOT,14,27,[],13.5,,60
,31,1,0,NHL,26,14,48,-5,76,9,4,0,4,1992-93,MNS,13,18,[],17.1,,46
,10,0,0,NHL,26,7,8,1,28,1,0,0,2,1992-93,EDM,1,9,[],3.6,,14
,66,4,0,NHL,27,20,95,-3,185,16,9,0,21,1993-94,TOT,25,41,[],13.5,,79
,0,0,0,NHL,27,0,6,0,5,0,0,0,0,1993-94,EDM,0,0,[],0.0,,4
,66,4,0,NHL,27,20,89,-3,180,16,9,0,21,1993-94,SJS,25,41,[],13.9,,75
,23,0,0,NHL,28,11,22,8,76,5,4,0,3,1994-95,TOT,9,14,[],11.8,,35
,17,0,0,NHL,28,8,18,3,50,3,4,0,2,1994-95,SJS,7,10,[],14.0,,22
,6,0,0,NHL,28,3,4,5,26,2,0,0,1,1994-95,STL,2,4,[],7.7,,13
,46,2,0,NHL,29,23,40,2,108,7,6,0,10,1995-96,BOS,13,33,[],12.0,,59
,16,0,0,NHL,30,11,16,-12,72,3,1,0,1,1996-97,BOS,4,12,[],5.6,,31
