bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,0,0,0,OJHL,0,17,0,0,0,0,0,0,0,0,2008-09,Peterborough Stars,0,0,0,0,0,0
0,0,0,0,0,0,USHL,0,18,0,0,0,0,0,0,0,0,2009-10,Lincoln Stars,0,0,0,0,0,0
0,0,0,0,0,0,NCAA,0,19,0,0,0,0,0,0,0,0,2010-11,Northern Michigan Univ.,0,0,0,0,0,0
0,0,0,0,0,0,NCAA,0,20,0,0,0,0,0,0,0,0,2011-12,Northern Michigan Univ.,0,0,0,0,0,0
0,0,0,0,0,0,NCAA,0,21,0,0,0,0,0,0,0,0,2012-13,Northern Michigan Univ.,0,0,0,0,0,0
0,0,0,0,0,0,ECHL,0,22,0,0,0,0,0,0,0,0,2013-14,Toledo Walleye,0,0,0,0,0,0
0,0,0,0,0,0,AHL,0,22,0,0,0,0,0,0,0,0,2013-14,Grand Rapids Griffins,0,0,0,0,0,0
0,0,0,0,0,0,ECHL,0,23,0,0,0,0,0,0,0,0,2014-15,Toledo Walleye,0,0,0,0,0,0
0,0,0,0,0,0,AHL,0,23,0,0,0,0,0,0,0,0,2014-15,Grand Rapids Griffins,0,0,0,0,0,0
0,0,0,0,0,0,AHL,0,24,0,0,0,0,0,0,0,0,2015-16,Grand Rapids Griffins,0,0,0,0,0,0
0,0,0,0,0,0,AHL,0,25,0,0,0,0,0,0,0,0,2016-17,Grand Rapids Griffins,0,0,0,0,0,0
