pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Sweden U16 (all),1,4,2,Internationa,5,2011-12,16,1
4,Stockholm 1,0,9,0,TV-Pucken,8,2011-12,16,0
8,Djurg\xc3\xa5rdens IF U16,2,10,7,U16 SM,7,2011-12,16,5
6,Djurg\xc3\xa5rdens IF J18,2,12,2,J18 Elit,13,2011-12,16,0
0,Djurg\xc3\xa5rdens IF J18,2,3,2,J18 Allsvens,14,2011-12,16,0
34,Sweden U17 (all),0,0,0,Internationa,12,2012-13,17,0
6,Sweden U17,0,0,0,WHC-17,6,2012-13,17,0
0,Djurg\xc3\xa5rdens IF J20,0,0,0,SuperElit,2,2012-13,17,0
2,Djurg\xc3\xa5rdens IF J18,3,20,5,J18 Elit,18,2012-13,17,2
44,Djurg\xc3\xa5rdens IF J18,2,9,3,J18 Allsvens,14,2012-13,17,1
26,Djurg\xc3\xa5rdens IF J20,5,3,10,SuperElit,33,2013-14,18,5
0,Djurg\xc3\xa5rdens IF J18,0,1,1,J18 Elit,1,2013-14,18,1
14,Djurg\xc3\xa5rdens IF,1,4,2,Allsvenskan,19,2013-14,18,1
20,Sweden U18 (all),1,8,2,Internationa,20,2013-14,18,1
6,Sweden U18,0,6,0,WJC-18,7,2013-14,18,0
4,Sweden U18,1,4,2,Hlinka Memor,4,2013-14,18,1
10,Sweden U20 (all),1,0,3,Internationa,15,2014-15,19,2
2,Sweden U20,0,-1,0,WJC-20,7,2014-15,19,0
2,Djurg\xc3\xa5rdens IF J20,0,1,0,SuperElit,2,2014-15,19,0
32,Djurg\xc3\xa5rdens IF,3,-13,5,SHL,49,2014-15,19,2
2,Djurg\xc3\xa5rdens IF,0,1,0,Champions HL,6,2014-15,19,0
32,Sweden U20 (all),2,1,2,Internationa,15,2015-16,20,0
10,Sweden U20,2,1,2,WJC-20,7,2015-16,20,0
2,Sweden (all),0,1,0,Internationa,2,2015-16,20,0
2,Sweden,0,1,0,EHT,2,2015-16,20,0
0,Djurg\xc3\xa5rdens IF J20,0,0,0,SuperElit,0,2015-16,20,0
36,Djurg\xc3\xa5rdens IF,4,5,6,SHL,46,2015-16,20,2
4,Djurg\xc3\xa5rdens IF,1,1,1,Champions HL,8,2015-16,20,0
82,Binghamton Senators,7,-18,10,AHL,69,2016-17,21,3
