bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,3.06,0,0,Minor-ON,0,16,0,0,0,0,0,0,55,0,1977-78,Oshawa Parkway TV,0,0,0,0,18,1080
0,0,0,3.53,0,0,ON-Jr.B,0,17,0,0,0,0,0,0,93,0,1978-79,Oshawa Legionnaires,0,0,0,0,26,1580
0,0,0,4.14,0,0,ECAC,0,18,0,0,0,0,0,0,94,0,1979-80,Cornell Big Red,8,0,0,14,26,1362
0,1,0,3.42,0,0,ECAC,0,19,0,0,0,0,0,0,52,0,1980-81,Cornell Big Red,7,0,0,8,18,912
0,0,0,4.44,0,0,ECAC,0,20,0,0,0,0,0,0,25,0,1981-82,Cornell Big Red,3,0,0,1,7,338
0,1,0,3.74,0,0,ECAC,0,21,0,0,0,0,0,0,100,0,1982-83,Cornell Big Red,10,0,3,13,26,1606
0,0,0,3.97,0,0,Nat-Tm,0,22,0,0,0,0,0,0,111,0,1983-84,Canada,0,0,0,0,31,1676
0,0,0,3.00,0,0,Olympics,0,22,0,0,0,0,0,0,2,0,1983-84,Canada,0,0,0,0,2,40
0,0,0,4.93,0,0,AHL,0,22,0,0,0,0,0,0,30,0,1983-84,New Haven Nighthawks,1,0,0,4,7,365
0,0,0,6.33,0,0,AHL,0,24,0,0,0,0,0,0,19,0,1985-86,New Haven Nighthawks,2,0,1,1,3,180
0,0,0,3.77,0,0,AHL,0,25,0,0,0,0,0,0,15,0,1986-87,New Haven Nighthawks,2,0,0,2,4,239
0,0,0,3.34,0,0,AHL,0,26,0,0,0,0,0,0,136,0,1987-88,Adirondack Red Wings,11,0,7,23,43,2445
0,0,0,3.65,0,0,AHL,0,27,0,0,0,0,0,0,59,0,1988-89,Rochester Americans,6,0,2,8,23,969
