assists,year,games_played,points,goals,team,age,pim,plus_minus,league
1,2003-04,12,6,5,Swan Valley Stampeders,16,36,0,MJHL
8,2004-05,12,10,2,Calgary Hitmen,17,21,4,WHL
5,2005-06,13,9,4,Calgary Hitmen,18,24,-3,WHL
7,2006-07,18,16,9,Calgary Hitmen,19,33,1,WHL
0,2007-08,1,0,0,Hartford Wolf Pack,20,0,1,AHL
2,2008-09,6,2,0,Hartford Wolf Pack,21,15,0,AHL
2,2010-11,6,3,1,Connecticut Whale,23,6,1,AHL
0,2011-12,3,1,1,Milwaukee Admirals,24,2,-3,AHL
14,2012-13,16,17,3,Valpellice,25,40,0,Italy
