pim,team,assists,plus_minus,points,league,games_played,year,age,goals
47,Amherst Knights,47,0,108,WNYHA,46,1991-92,15,61
0,Lawrence Academy,14,0,36,High-MA,22,1992-93,16,22
12,Lawrence Academy,26,0,48,High-MA,18,1993-94,17,22
22,Lawrence Academy,32,0,77,High-MA,31,1994-95,18,45
46,University of Michigan,10,0,24,CCHA,42,1995-96,19,14
45,University of Michigan,15,0,20,CCHA,31,1996-97,20,5
26,University of Michigan,10,0,22,CCHA,45,1997-98,21,12
63,University of Michigan,6,0,13,CCHA,39,1998-99,22,7
33,Wilkes-Barre Scranton Pens,22,-22,44,AHL,71,1999-00,23,22
81,Wilkes-Barre Scranton Pens,36,6,60,AHL,77,2000-01,24,24
72,2 Teams,11,-5,17,AHL,64,2001-02,25,6
62,Providence Bruins,6,-9,11,AHL,54,2001-02,25,5
10,Houston Aeros,5,4,6,AHL,10,2001-02,25,1
52,2 Teams,20,-6,39,AHL,63,2002-03,26,19
6,Houston Aeros,1,0,1,AHL,7,2002-03,26,0
46,Albany River Rats,19,-6,38,AHL,56,2002-03,26,19
34,2 Teams,12,-14,23,AHL,57,2003-04,27,11
26,Albany River Rats,7,-8,16,AHL,35,2003-04,27,9
8,San Antonio Rampage,5,-6,7,AHL,22,2003-04,27,2
