goals_allowed_precentage,goals_saved_aboved_average,bad_start,year,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0,0,2000-01,11,170,0,0,0,0,0,0,Regina Pat Canadians,0,0,0,3.88,16,SMHL,0,0,3,0,1,2
0,0,0,2001-02,16,326,0,0,0,129,145,0,Regina Pats,0,0,0,2.94,17,WHL,.890,0,6,0,2,4
0,0,0,2002-03,13,320,0,0,0,200,213,0,Regina Pats,0,0,0,2.44,18,WHL,.939,0,5,0,1,4
0,0,0,2003-04,36,660,0,0,0,312,348,0,Brandon Wheat Kings,0,0,0,3.27,19,WHL,.897,0,11,0,5,6
0,0,0,2004-05,8,119,0,2,0,67,75,0,Houston Aeros,0,0,0,4.03,20,AHL,.893,0,2,0,0,2
0,0,0,2005-06,30,476,0,2,0,234,264,0,Houston Aeros,0,0,0,3.78,21,AHL,.886,0,8,0,4,4
