goals_allowed_precentage,goalie_point_share,goals_saved_aboved_average,bad_start,year,awards,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0.5,0,0,2005-06,[],8,185,0,0,0,75,83,0,MIN,1,0,0,2.59,21,NHL,.904,0,3,0,2,1
0,2.1,0,0,2006-07,"[{'link': '/awards/voting-2007.html#calder', 'name': 'Calder-13'}]",7,361,1,0,0,167,174,0,MIN,1,0,0,1.16,22,NHL,.960,0,7,0,3,2
101,5.1,-0.87,4,2007-08,[],77,1571,2,0,12,761,838,1,MIN,1,0,25,2.94,23,NHL,.908,.480,29,1,11,15
77,3.8,9.45,0,2008-09,[],32,870,1,2,5,421,453,0,MIN,0,0,11,2.21,24,NHL,.929,.455,19,0,3,9
107,3.6,-4.60,4,2009-10,[],66,1300,0,4,9,626,692,1,MIN,1,0,22,3.05,25,NHL,.905,.409,25,1,9,12
95,6.4,3.82,4,2011-12,[],81,1855,4,0,18,900,981,0,MIN,2,0,30,2.62,27,NHL,.917,.600,34,0,13,12
0,0.0,0,2,2012-13,"[{'link': '/awards/masterton.html#2013', 'name': None}]",10,185,0,0,1,63,73,0,MIN,1,0,3,3.24,28,NHL,.863,.333,5,0,1,1
0,5.8,13.45,3,2013-14,[],46,1668,3,0,21,644,690,0,MIN,3,0,26,0,29,NHL,0,.808,29,0,18,7
