won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,1,NHL,6,LAK,360,24,4,126,0,21,6,-4.36,0,0,2,0,.333,0,2,.884,2009-10,181,3.50,0,160
,2,NHL,6,LAK,380,25,4,103,0,20,6,-0.66,0,1,2,0,.500,0,3,.913,2010-11,229,3.16,0,209
SC,0,NHL,20,LAK,1238,26,4,69,0,29,20,13.31,0,0,0,0,.850,0,17,0,2011-12,538,0,0,509
,1,NHL,18,LAK,1099,27,0,85,1,34,18,6.00,0,0,9,1,.722,0,13,.934,2012-13,518,1.86,14,484
SC,5,NHL,0,LAK,0,28,10,101,0,0,26,-0.58,0,0,0,0,.538,0,14,.911,2013-14,0,2.58,4,0
,2,NHL,5,LAK,296,30,4,137,0,15,5,-4.07,0,0,1,0,.200,0,1,.886,2015-16,132,3.04,0,117
