bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,QAAA,23,Cap-de-Madeleine Estacades,1300,16,5,0,0,89,0,0,1,0,15,0,0,0,0,0,1996-97,0,4.11,0,0
0,QMJHL,19,Moncton Wildcats,926,17,6,0,0,51,0,0,3,1,5,0,0,0,0,0,1997-98,0,3.30,0,0
0,QMJHL,36,Moncton Wildcats,1993,18,9,0,0,98,0,0,3,1,18,0,0,0,0,0,1998-99,0,2.95,0,0
0,QMJHL,55,Moncton Wildcats,2922,19,15,0,2,127,0,0,1,6,31,2,0,0,0,.903,1999-00,1314,2.61,27,1187
0,QMJHL,57,2 Teams,3038,20,22,0,0,175,0,0,3,2,26,0,0,0,0,.894,2000-01,1646,3.46,2,1471
0,QMJHL,36,Acadie-Bathurst Titan,1879,20,19,0,0,121,0,0,2,1,10,0,0,0,0,.889,2000-01,1088,3.86,0,967
0,QMJHL,21,Val-d\'Or Foreurs,1159,20,3,0,0,54,0,0,1,1,16,0,0,0,0,.903,2000-01,558,2.80,2,504
0,ECHL,13,Mobile Mysticks,755,21,2,0,0,36,0,0,3,2,7,0,0,0,0,.910,2001-02,401,2.86,2,365
0,AHL,26,Grand Rapids Griffins,1534,21,7,0,0,54,0,0,5,3,13,0,0,0,0,.916,2001-02,642,2.11,0,588
0,ECHL,4,Peoria Rivermen,239,22,2,0,0,8,0,0,0,0,2,0,0,0,0,.928,2002-03,111,2.01,0,103
0,AHL,21,2 Teams,1044,22,8,0,0,53,0,0,1,1,7,0,0,0,0,.891,2002-03,485,3.05,0,432
0,AHL,19,Binghamton Senators,966,22,7,0,0,47,0,0,1,1,7,0,0,0,0,.896,2002-03,451,2.92,0,404
0,AHL,2,San Antonio Rampage,78,22,1,0,0,6,0,0,0,0,0,0,0,0,0,.824,2002-03,34,4.62,0,28
0,AHL,8,San Antonio Rampage,351,23,4,0,0,23,0,0,1,0,1,0,0,0,0,.877,2003-04,187,3.93,0,164
0,ECHL,3,2 Teams,151,23,1,0,0,9,0,0,0,0,1,0,0,0,0,.878,2003-04,74,3.58,0,65
0,ECHL,2,Augusta Lynx,125,23,1,0,0,8,0,0,0,0,1,0,0,0,0,.864,2003-04,59,3.84,0,51
0,ECHL,1,Columbus Cottonmouths,26,23,0,0,0,1,0,0,0,0,0,0,0,0,0,.933,2003-04,15,2.31,0,14
0,ECHL,25,4 Teams,1362,24,13,0,0,73,0,0,3,1,6,0,0,0,0,.896,2004-05,701,3.22,15,628
0,ECHL,10,Dayton Bombers,535,24,4,0,0,25,0,0,2,0,2,0,0,0,0,.906,2004-05,266,2.80,15,241
0,ECHL,8,Fresno Falcons,457,24,5,0,0,27,0,0,0,1,2,0,0,0,0,.896,2004-05,259,3.54,0,232
0,ECHL,4,Gwinnett Gladiators,226,24,3,0,0,13,0,0,0,0,1,0,0,0,0,.869,2004-05,99,3.45,0,86
0,ECHL,3,San Diego Gulls,144,24,1,0,0,8,0,0,1,0,1,0,0,0,0,.896,2004-05,77,3.33,0,69
