bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,1,0,3.78,0,0,Swe-U18,0,16,0,0,0,0,0,0,42,0,2000-01,AIK Solna U18,0,0,0,0,12,667
0,2,0,1.78,0,0,Swe-U18,0,17,0,0,0,0,0,0,13,0,2001-02,AIK Solna U18,0,0,0,0,8,439
0,0,0,3.28,0,0,Swe-Jr.,0,18,0,0,0,0,0,0,69,0,2002-03,AIK Solna Jr.,0,0,0,0,21,1261
0,0,0,0,0,0,Swe-1,0,18,0,0,0,0,0,0,0,0,2002-03,AIK,0,0,0,0,0,0
0,0,0,2.85,0,0,Swe-Jr.,0,19,0,0,0,0,0,0,24,0,2003-04,AIK Solna Jr.,0,0,0,0,9,505
0,0,0,3.00,0,0,Sweden-2,0,19,0,0,0,0,0,0,1,0,2003-04,AIK Solna,0,0,0,0,1,20
0,0,0,0,0,0,Swe-1,0,19,0,0,0,0,0,0,0,0,2003-04,AIK,0,0,0,0,0,0
0,0,0,3.45,0,0,Swe-Jr.,0,20,0,0,0,0,0,0,32,0,2004-05,AIK Solna Jr.,0,0,0,0,10,557
0,4,0,1.51,0,0,Sweden-3,0,20,0,0,0,0,0,0,32,0,2004-05,AIK Solna,0,0,0,0,22,1270
0,0,0,3.26,0,0,Swe-Jr.,0,21,0,0,0,0,0,0,14,0,2005-06,AIK Solna Jr.,0,0,0,0,5,258
0,0,0,2.39,0,0,Sweden-2,0,21,0,0,0,0,0,0,14,0,2005-06,AIK Solna,0,0,0,0,6,351
0,0,0,0,0,0,Swe-1,0,21,0,0,0,0,0,0,0,0,2005-06,AIK,0,0,0,0,0,0
0,2,0,2.79,0,0,Sweden-2,0,22,0,0,0,0,0,0,59,0,2006-07,AIK IF Solna,0,0,0,0,23,1269
0,0,0,0,0,0,Swe-1,0,22,0,0,2,0,0,0,0,0,2006-07,AIK,0,1,0,0,0,0
0,0,0,2.61,0,0,Sweden-3,0,23,0,0,0,0,0,0,16,0,2007-08,Skare BK,0,0,0,0,6,368
0,2,0,2.40,0,0,Sweden,0,23,0,0,0,0,0,0,44,0,2007-08,Farjestads BK Karlstad,0,0,0,0,20,1102
0,0,0,0,0,0,SEL,0,23,0,0,2,0,0,0,0,0,2007-08,Farjestads BK Karlstad,0,1,0,0,0,0
0,3,2,1.96,0,0,Sweden,0,24,0,0,2,0,0,0,81,0,2008-09,Farjestads BK Karlstad,0,2,0,0,42,2475
0,0,0,2.83,0,151,WC-A,0,24,0,138,0,0,0,0,13,.914,2008-09,Sweden,2,0,0,3,5,276
0,0,0,0,0,0,SEL,0,24,0,0,2,0,0,0,0,0,2008-09,Farjestads BK Karlstad,0,2,0,0,0,0
0,0,0,2.00,0,19,Olympics,0,25,0,17,0,0,0,0,2,.895,2009-10,Sweden,0,0,0,1,1,60
0,0,0,1.78,0,174,WC-A,0,25,0,163,0,0,0,0,11,.937,2009-10,Sweden,2,0,0,4,6,370
0,0,0,1.14,0,110,AHL,0,26,0,105,0,0,0,0,5,.955,2010-11,Toronto Marlies,1,0,1,3,5,263
0,0,0,1.00,0,27,AHL,0,28,0,26,0,0,0,0,1,.963,2012-13,Grand Rapids Griffins,0,0,0,1,1,60
0,0,0,0,0,0,Internationa,0,29,0,0,0,0,0,0,0,0,2013-14,Sweden (all),0,0,0,0,0,0
0,0,0,0,0,0,Olympics,0,29,0,0,0,0,0,0,0,0,2013-14,Sweden,0,0,0,0,0,0
0,0,0,0,0,0,AHL,0,30,0,0,0,0,0,0,0,0,2014-15,Grand Rapids Griffins,0,0,0,0,0,0
0,0,0,0,0,0,AHL,0,32,0,0,0,0,0,0,0,0,2016-17,Bakersfield Condors,0,0,0,0,0,0
