average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
9:34,0,10,1,0,0,NHL,22,7,0,12,0,86,0,3,0,0,0,0,0,2006-07,FLA,3,0,7,0,3.5,459,48,[]
16:10,371,40,6,0,29,NHL,23,17,13,26,13,228,34.2,21,25,1,0,1,30,2007-08,FLA,22,113,18,26,9.6,1181,73,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-60'}]"
17:05,403,60,5,0,20,NHL,24,23,7,38,10,246,41.2,20,10,11,1,5,35,2008-09,FLA,31,91,29,28,12.6,1231,72,[]
18:08,162,16,1,0,10,NHL,25,3,2,23,-3,95,20.0,8,8,0,0,5,11,2009-10,FLA,8,50,8,12,8.4,508,28,[]
18:54,486,40,3,0,25,NHL,26,15,24,26,-31,280,50.0,15,24,8,0,2,28,2010-11,FLA,23,129,17,24,8.2,1550,82,"[{'link': '/awards/voting-2011.html#byng', 'name': 'Byng-48'}]"
14:56,262,30,1,0,13,NHL,27,9,9,34,-5,159,50.0,13,9,3,0,5,20,2011-12,TOT,16,81,14,25,10.1,926,62,[]
15:30,18,1,0,0,1,NHL,27,0,0,2,-6,14,0,0,0,0,0,1,3,2011-12,FLA,0,12,1,2,0.0,93,6,[]
14:52,244,29,1,0,12,NHL,27,9,9,32,1,145,50.0,13,9,3,0,4,17,2011-12,VAN,16,69,13,23,11.0,833,56,[]
12:45,43,3,0,0,1,NHL,28,2,1,4,-3,27,100.0,1,0,0,0,0,2,2012-13,VAN,1,24,2,0,3.7,153,12,[]
13:28,228,19,0,0,17,NHL,29,9,13,18,1,117,56.5,9,10,0,0,1,23,2013-14,VAN,9,121,10,16,7.7,889,66,[]
11:56,181,13,2,0,8,NHL,30,5,6,25,-8,107,46.2,7,7,0,1,0,27,2014-15,TOR,7,87,6,12,6.5,705,59,[]
