age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,0.0,0,0,-2,NHL,4,0,1970-71,0,9,0,,0,2,,PHI,0
26,,0.0,0,0,1,NHL,9,0,1974-75,0,3,0,,0,0,,PIT,0
27,,0,0,0,0,NHL,3,0,1975-76,0,0,0,,0,0,,PIT,0
28,,0,0,0,0,NHL,1,0,1976-77,0,0,0,,0,0,,PIT,0
