age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0,0,2,0,NHL,3,0,1940-41,0,0,0,,0,0,,MTL,2
21,,0,0,1,0,NHL,3,0,1941-42,0,0,0,,0,0,,MTL,1
26,,0,0,2,0,NHL,7,0,1946-47,0,0,3,,0,9,,MTL,5
