age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
26,,0.0,0,1,1,NHL,6,0,2003-04,0,4,0,87,0,2,,CGY,1
28,,7.1,1,4,0,NHL,18,0,2005-06,0,14,1,415,0,18,,BUF,5
29,,14.3,2,2,-5,NHL,16,0,2006-07,0,14,2,379,0,14,,BUF,4
32,,0.0,0,1,1,NHL,6,0,2009-10,0,10,0,157,0,6,22,BUF,1
33,,0.0,0,0,-2,NHL,6,0,2010-11,0,5,0,121,0,2,13,ANA,0
35,,0.0,0,0,1,NHL,3,0,2012-13,0,1,0,45,0,0,2,ANA,0
