year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,16,3,4,1,0,Fin-U18,9,Kiekko-Reipas Lahti U18,4
1993-94,16,0,0,0,0,Fin-Jr.,1,Kiekko-Reipas Lahti Jr.,0
1994-95,17,7,12,4,0,Fin-U18,9,Kiekko-Reipas Lahti U18,11
1994-95,17,6,10,4,0,Fin-Jr.,26,Kiekko-Reipas Lahti Jr.,10
1994-95,17,2,2,3,0,EJC-A,5,Finland,5
1995-96,18,2,6,2,0,Fin-Jr.,9,Reipas Lahti Jr.,4
1995-96,18,5,30,2,0,Finland-2,39,Reipas Lahti,7
1995-96,18,0,6,2,0,WJC-A,6,Finland,2
1996-97,19,1,65,2,0,Finland,49,Tappara Tampere,3
1996-97,19,2,6,0,0,WJC-A,6,Finland,2
1997-98,20,4,48,10,0,Finland,48,Tappara Tampere,14
1997-98,20,0,31,1,0,WC-A,10,Finland,1
1998-99,21,4,36,7,0,Finland,42,HIFK Helsinki,11
1998-99,21,0,29,2,0,EuroHL,6,HIFK Helsinki,2
1998-99,21,0,4,0,0,WC-A,8,Finland,0
1999-00,22,4,36,18,0,Finland,46,HIFK Helsinki,22
1999-00,22,1,12,0,2,WC-A,9,Finland,1
2001-02,24,1,10,1,0,WC-A,9,Finland,2
2002-03,25,2,6,1,6,WC-A,7,Finland,3
2004-05,27,0,6,3,0,W-Cup,6,Finland,3
2004-05,27,1,2,2,0,Finland,8,HIFK Helsinki,3
2005-06,28,1,10,0,4,Olympics,8,Finland,1
2009-10,32,0,2,0,1,Olympics,6,Finland,0
