assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Rat Portage Thistles,9,1901-02,8,9,17,18,0,MNWHA-Int
1,Rat Portage Thistles,5,1902-03,5,6,0,19,0,MNWHA
1,Rat Portage Thistles,2,1903-04,10,3,0,20,0,MNWHA
0,Rat Portage Thistles,9,1904-05,8,9,0,21,0,MHL
0,Kenora Thistles,4,1905-06,9,4,0,22,0,MHL
0,Kenora Thistles,4,1906-07,3,4,0,23,0,MHL-Pro
0,Pembroke Lumber Kings,0,1907-08,1,0,0,24,0,UOVHL
0,2 Teams,10,1907-08,9,10,5,24,0,ECAHA
0,Montreal AAA,9,1907-08,7,9,5,24,0,ECAHA
0,Montreal Wanderers,1,1907-08,2,1,0,24,0,ECAHA
