year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1943-44,17,3,14,3,0,AHL,13,2 Teams,6
1943-44,17,0,2,1,0,AHL,7,Providence Reds,1
1943-44,17,3,12,2,0,AHL,6,Hershey Bears,5
1944-45,18,9,10,7,0,AHL,33,Pittsburgh Hornets,16
1945-46,19,0,2,2,0,USHL,3,Omaha Knights,2
1945-46,19,6,19,6,0,PCHL,21,Hollywood Wolves,12
1946-47,20,18,12,22,0,PCHL,60,Hollywood Wolves,40
1947-48,21,18,58,12,0,PCHL,62,Fresno Falcons,30
1948-49,22,22,10,24,0,AHL,63,Philadelphia Rockets,46
1949-50,23,20,22,16,0,PCHL,65,Oakland/L.A./Fresno,36
