pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Woburn High School,25,0,46,High-MA,25,1981-82,18,21
33,RPI Engineers,22,0,38,ECAC,29,1982-83,19,16
52,RPI Engineers,39,0,74,ECAC,38,1983-84,20,35
52,RPI Engineers,29,0,72,ECAC,37,1984-85,21,43
68,RPI Engineers,18,0,41,ECAC,27,1985-86,22,23
14,United States,2,0,3,WEC-A,9,1985-86,22,1
60,Moncton Golden Flames,30,0,55,AHL,58,1986-87,23,25
145,Maine Mariners,38,0,76,AHL,76,1987-88,24,38
12,Maine Mariners,6,0,19,AHL,24,1988-89,25,13
2,Maine Mariners,2,0,4,AHL,2,1989-90,26,2
16,Maine Mariners,9,0,14,AHL,16,1990-91,27,5
116,Kansas City Blades,15,0,26,IHL,42,1991-92,28,11
14,Kansas City Blades,2,0,6,IHL,9,1992-93,29,4
82,Providence Bruins,5,0,16,AHL,47,1993-94,30,11
96,Worcester IceCats,9,0,27,AHL,64,1994-95,31,18
