age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
23,SC,0,0,1,0,NHL,9,0,1945-46,0,0,4,,0,6,,MTL,5
24,,0,0,0,0,NHL,4,0,1946-47,0,0,2,,0,4,,MTL,2
26,,0,0,1,0,NHL,7,0,1948-49,0,0,1,,0,4,,MTL,2
27,,0,0,0,0,NHL,5,0,1949-50,0,0,0,,0,12,,MTL,0
28,,0,0,1,0,NHL,0,0,1950-51,0,0,1,,0,4,,MTL,2
29,,0,0,0,0,NHL,2,0,1951-52,0,0,1,,0,0,,MTL,1
30,SC,0,0,2,0,NHL,7,0,1952-53,0,0,3,,0,4,,MTL,5
31,,0,0,0,0,NHL,11,0,1953-54,0,0,1,,0,4,,MTL,1
32,,0,0,7,0,NHL,0,0,1954-55,0,0,2,,0,8,,MTL,9
33,SC,0,0,1,0,NHL,9,0,1955-56,0,0,1,,0,2,,MTL,2
36,SC,0,0,0,0,NHL,3,0,1958-59,0,0,0,,0,0,,MTL,0
