pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Milton Icehawks ,3,0,4,ON-Jr.A,7,2005-06,16,1
18,Oakville Blades,10,0,12,ON-Jr.A,10,2006-07,17,2
10,Springfield Falcons,2,-2,2,AHL,7,2012-13,23,0
0,Springfield Falcons,0,6,0,AHL,5,2013-14,24,0
