average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
8:07,0,2,0,0,0,NHL,20,2,0,27,-12,22,0,0,0,0,0,0,0,1998-99,VAN,0,0,2,0,0.0,244,30,[]
11:48,0,12,1,1,0,NHL,21,7,0,39,3,58,0,4,0,0,0,0,0,1999-00,VAN,5,0,7,0,8.6,602,51,[]
14:35,0,27,0,2,0,NHL,22,13,0,94,5,121,0,12,0,0,0,0,0,2000-01,VAN,14,0,13,0,11.6,1181,81,[]
14:03,0,33,2,0,0,NHL,23,19,0,111,4,103,0,12,0,1,1,0,0,2001-02,VAN,13,0,20,0,12.6,1153,82,[]
13:24,0,42,0,4,0,NHL,24,25,0,82,21,118,0,10,0,1,1,1,0,2002-03,VAN,15,0,27,0,12.7,1098,82,"[{'link': '/awards/voting-2003.html#selke', 'name': 'Selke-9'}]"
14:06,0,23,4,1,0,NHL,25,10,0,73,5,79,0,9,0,1,1,1,0,2003-04,VAN,11,0,12,0,13.9,747,53,[]
13:57,0,18,2,0,0,NHL,27,9,0,71,-8,67,0,8,0,0,0,1,0,2005-06,VAN,8,0,10,0,11.9,628,45,[]
15:37,0,30,3,0,0,NHL,28,15,0,64,0,133,0,9,0,1,2,3,0,2006-07,VAN,10,0,20,0,7.5,1264,81,[]
13:10,179,23,1,1,38,NHL,29,11,12,91,1,86,42.9,9,16,0,0,2,26,2007-08,TOT,10,198,13,23,11.6,1027,78,[]
13:24,140,16,1,0,29,NHL,29,8,11,64,-4,68,42.3,7,15,0,0,1,19,2007-08,VAN,7,154,9,17,10.3,817,61,[]
12:19,39,7,0,1,9,NHL,29,3,1,27,5,18,50.0,2,1,0,0,1,7,2007-08,WSH,3,44,4,6,16.7,209,17,[]
14:13,161,31,1,0,37,NHL,30,17,7,101,0,86,36.8,13,12,0,0,1,20,2008-09,PIT,13,262,18,14,15.1,1080,76,[]
14:47,192,30,1,0,53,NHL,31,13,13,106,17,105,54.2,13,11,2,1,1,28,2009-10,PIT,15,180,15,28,14.3,1168,79,[]
15:38,166,30,2,3,39,NHL,32,15,8,129,14,95,27.6,9,21,0,3,0,23,2010-11,PIT,12,192,18,19,12.6,1048,67,[]
15:41,240,38,4,2,41,NHL,33,12,18,44,5,147,54.5,16,15,1,2,5,37,2011-12,PIT,19,160,19,23,12.9,1286,82,"[{'link': '/awards/voting-2012.html#byng', 'name': 'Byng-35'}]"
14:43,103,21,1,0,41,NHL,34,13,3,36,-2,61,21.4,8,11,0,0,0,11,2012-13,PIT,8,97,13,13,13.1,706,0,[]
15:24,183,28,3,1,61,NHL,35,15,10,54,8,104,38.5,9,16,0,1,2,34,2013-14,MIN,10,190,18,25,9.6,1263,82,[]
12:36,48,10,0,0,22,NHL,36,6,3,13,0,24,33.3,4,6,0,0,0,11,2014-15,MIN,4,39,6,7,16.7,365,29,[]
