pim,team,assists,plus_minus,points,league,games_played,year,age,goals
62,Wellington Dukes,23,0,32,ON-Jr.A,46,1994-95,16,9
102,Windsor Spitfires,11,0,19,OHL,61,1995-96,17,8
146,Windsor Spitfires,50,0,95,OHL,65,1996-97,18,45
6,Canada,1,0,2,WJC-A,6,1997-98,19,1
99,2 Teams,32,-5,54,OHL,48,1997-98,19,22
50,Windsor Spitfires,19,1,33,OHL,23,1997-98,19,14
49,Kingston Frontenacs,13,-6,21,OHL,25,1997-98,19,8
119,Syracuse Crunch,18,-28,33,AHL,37,1998-99,20,15
27,Syracuse Crunch,8,7,13,AHL,18,1999-00,21,5
8,Canada,2,5,4,WC-A,9,2003-04,25,2
