league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,11,0,20,12,2,0,,NYI,[],8.3,1,1,-11,1,0,1972-73,,0,10,0,1
NHL,77,5,21,176,41,0,,NYI,[],11.9,18,20,-17,21,0,1973-74,,3,118,0,20
NHL,76,3,22,194,55,2,,NYI,[],13.9,24,28,17,27,0,1974-75,,3,122,0,26
NHL,0,4,23,185,48,3,,NYI,[],12.4,21,25,24,23,0,1975-76,,2,106,0,22
NHL,0,3,24,207,56,7,,NYI,"[{'link': '/awards/voting-1977.html#AS', 'name': 'AS-7'}]",14.0,24,27,22,29,0,1976-77,,5,91,0,20
NHL,80,6,25,178,59,2,,NYI,[],16.9,27,29,19,30,0,1977-78,,3,94,0,27
NHL,78,5,26,161,39,0,,NYI,[],11.8,18,20,19,19,0,1978-79,,1,113,0,20
NHL,67,4,27,146,39,0,,NYI,[],14.4,19,18,4,21,0,1979-80,,2,94,0,18
NHL,79,0,28,161,44,0,,NYI,[],8.7,11,30,6,14,0,1980-81,,3,145,0,30
NHL,74,4,29,136,47,1,,NYI,[],16.2,22,25,13,22,0,1981-82,,0,103,0,24
NHL,74,3,30,100,30,1,,NYI,[],10.0,7,20,6,10,0,1982-83,,3,98,0,19
NHL,74,1,31,134,44,4,,NYI,[],11.2,14,29,9,15,0,1983-84,,1,80,0,25
NHL,36,0,32,18,7,0,,NYI,[],11.1,2,5,6,2,0,1984-85,,0,58,0,5
NHL,14,0,33,17,2,0,,NYI,"[{'link': '/awards/voting-1986.html#byng', 'name': 'Byng-20'}]",5.9,0,1,-4,1,0,1985-86,,1,16,0,1
