pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Notre Dame Hounds,1,0,1,Cen-Cup,2,1987-88,17,0
10,Peoria Rivermen,0,0,0,IHL,4,1992-93,22,0
18,Peoria Rivermen,0,0,0,IHL,6,1993-94,23,0
18,Peoria Rivermen,1,0,1,IHL,5,1994-95,24,0
12,Kansas City Blades,1,0,1,IHL,5,1995-96,25,0
