year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1981-82,19,2,0,0,0,Finland,2,Kiekkoreipas Lahti,2
1982-83,20,7,2,3,0,Finland,8,Ilves Tampere,10
1983-84,21,0,0,0,0,Finland,1,Ilves Tampere,0
1984-85,22,1,0,2,0,AHL,5,Nova Scotia Oilers,3
1988-89,26,4,6,3,0,Finland,5,Ilves Tampere,7
1989-90,27,3,8,4,0,Finland,9,Ilves Tampere,7
1990-91,28,6,20,2,0,Finland,8,HPK Hameenlinna,8
1992-93,30,8,26,8,0,Finland,10,TPS Turku,16
1994-95,32,7,29,4,0,Finland,12,TPS Turku,11
