league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,6,0,21,0,4,0,,TOR,[],0,1,3,0,1,0,1965-66,,0,0,0,0
NHL,31,0,22,0,17,0,,TOR,[],0,3,10,0,7,0,1966-67,,4,13,0,0
NHL,73,5,23,238,59,4,,TOR,[],12.6,19,29,1,30,0,1967-68,,11,48,0,25
NHL,66,5,24,205,43,9,,TOR,[],10.7,14,21,-9,22,0,1968-69,,8,34,0,12
NHL,58,6,25,242,55,17,,TOR,[],8.7,14,34,-11,21,0,1969-70,,7,68,0,17
NHL,45,0,26,112,21,3,,TOT,[],5.4,4,15,-3,6,0,1970-71,,2,31,0,12
NHL,23,0,26,68,13,3,,TOR,[],4.4,1,10,-14,3,0,1970-71,,2,21,0,7
NHL,22,0,26,44,8,0,,BOS,[],6.8,3,5,11,3,0,1970-71,,0,10,0,5
NHL,76,4,27,236,56,5,,BOS,[],11.9,22,28,23,28,0,1971-72,,6,45,0,23
NHL,56,2,28,128,47,4,,BOS,[],19.5,25,22,10,25,0,1972-73,,0,37,0,18
WHA,0,7,29,0,0,0,,MFS,"[{'link': '/awards/wha_all_star.html#1974', 'name': 'ASW-2'}, {'link': '/awards/hunter.html#1974', 'name': None}]",0,39,60,0,0,9,1973-74,,9,88,0,0
WHA,75,3,30,300,93,0,,MFS,[],16.0,37,45,-11,48,4,1974-75,,7,33,0,0
WHA,58,0,31,210,71,0,,MFS,[],14.8,0,40,7,31,0,1975-76,,0,27,0,0
NHL,10,2,31,27,16,5,,VAN,[],29.6,6,8,5,8,0,1975-76,,2,9,0,3
NHL,40,1,32,75,31,7,,VAN,[],9.3,5,24,-15,7,0,1976-77,,2,32,0,17
NHL,65,4,33,115,66,15,,VAN,[],0,15,37,-26,29,0,1977-78,,14,30,0,22
NHL,62,2,34,93,33,7,,TOT,[],18.3,11,16,-18,17,0,1978-79,,6,10,0,9
NHL,22,0,34,41,18,5,,STL,[],17.1,4,11,-13,7,0,1978-79,,3,6,0,6
NHL,14,1,34,15,6,0,,BOS,[],26.7,4,2,-1,4,0,1978-79,,0,0,0,2
NHL,26,1,34,37,9,2,,CBH,[],16.2,3,3,-4,6,0,1978-79,,3,4,0,1
