assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Saskatoon Lions,0,1943-44,2,0,6,15,0,SAHA
0,Saskatoon Lions,0,1943-44,2,0,6,15,0,M-Cup
1,Omaha Knights,2,1945-46,6,3,15,17,0,USHL
