league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,79,4,19,172,68,7,,PIT,"[{'link': '/awards/voting-1975.html#calder', 'name': 'Calder-2'}]",18.0,26,37,2,31,0,1974-75,,5,52,0,30
NHL,76,3,20,319,111,15,,PIT,[],16.6,35,58,4,53,0,1975-76,,18,33,0,43
NHL,65,6,21,227,63,9,,PIT,[],12.8,21,34,-10,29,0,1976-77,,8,14,0,25
NHL,64,1,22,137,60,9,,TOT,[],16.8,20,37,19,23,0,1977-78,,3,11,0,28
NHL,20,0,22,50,11,1,,PIT,[],12.0,6,5,-13,6,0,1977-78,,0,0,0,4
NHL,44,1,22,87,49,8,,MTL,[],19.5,14,32,32,17,0,1977-78,,3,11,0,24
NHL,36,0,23,64,22,7,,MTL,[],14.1,5,13,3,9,0,1978-79,,4,4,0,6
NHL,73,7,24,220,91,12,,MTL,"[{'link': '/awards/voting-1980.html#AS', 'name': 'AS-8'}]",22.7,38,41,36,50,0,1979-80,,12,16,0,29
NHL,61,2,25,154,53,9,,MTL,[],16.2,20,28,13,25,0,1980-81,,5,28,0,19
NHL,67,1,26,161,71,15,,TOT,"[{'link': '/awards/voting-1982.html#byng', 'name': 'Byng-20'}]",21.1,19,37,-20,34,1,1981-82,,14,12,1,21
NHL,22,0,26,40,21,6,,MTL,"[{'link': '/awards/voting-1982.html#byng', 'name': 'Byng-20'}]",22.5,6,12,-3,9,0,1981-82,,3,0,0,6
NHL,45,1,26,121,50,9,,HAR,"[{'link': '/awards/voting-1982.html#byng', 'name': 'Byng-20'}]",20.7,13,25,-17,25,1,1981-82,,11,12,1,15
NHL,38,0,27,114,40,7,,HAR,[],15.8,14,22,-24,18,0,1982-83,,4,8,1,14
NHL,77,4,28,241,81,9,,NYR,[],19.9,29,33,-15,48,0,1983-84,,19,22,0,24
NHL,65,3,29,171,60,12,,NYR,"[{'link': '/awards/voting-1985.html#byng', 'name': 'Byng-16'}]",14.0,19,36,-17,24,0,1984-85,,5,8,0,24
NHL,28,2,30,85,27,1,,NYR,[],23.5,13,7,-6,20,0,1985-86,,7,4,1,5
NHL,73,3,31,193,63,11,,NYR,[],14.5,20,35,-7,28,0,1986-87,,8,12,0,24
NHL,10,0,32,30,12,4,,NYR,[],10.0,1,9,-3,3,0,1987-88,,2,13,0,5
