assists,team,goals,year,games_played,points,pim,age,plus_minus,league
31,Ilves Tampere Jr.,28,1981-82,30,59,22,17,0,Fin-Jr.
3,Finland,0,1981-82,5,3,2,17,0,EJC-A
20,Ilves Tampere Jr.,7,1982-83,13,27,20,18,0,Fin-Jr.
3,Ilves Tampere,2,1982-83,31,5,0,18,0,Finland
5,Finland,0,1982-83,7,5,0,18,0,WJC-A
0,Finland,2,1983-84,8,2,0,19,0,Nat-Tm
13,Finland,11,1983-84,7,24,4,19,0,WJC-A
2,Finland,0,1983-84,6,2,2,19,0,Olympics
14,2 Teams,17,1983-84,38,31,14,19,0,Finland
1,Olympia,0,1983-84,1,1,0,19,0,Finland
13,Ilves Tampere,17,1983-84,37,30,14,19,0,Finland
36,Ilves Tampere,21,1984-85,36,57,20,20,0,Finland
6,Finland,7,1984-85,18,13,0,20,0,Nat-Tm
5,Finland,4,1984-85,10,9,2,20,0,WEC-A
2,New Haven Nighthawks,0,1986-87,6,2,0,22,0,AHL
3,Finland,0,1987-88,5,3,0,23,0,Can-Cup
23,Ilves Tampere,20,1987-88,31,43,42,23,0,Finland
5,Finland,5,1987-88,22,10,12,23,0,Nat-Tm
8,Finland,2,1987-88,7,10,4,23,0,Olympics
11,Springfield Indians,6,1988-89,16,17,0,24,0,AHL
30,Malmo IF,26,1989-90,29,56,16,25,0,Sweden-2
0,Finland,0,1989-90,4,0,0,25,0,WEC-A
8,Finland,8,1989-90,12,16,6,25,0,Nat-Tm
18,Malmo IF,12,1990-91,33,30,14,26,0,Sweden
6,Finland,0,1990-91,10,6,2,26,0,Nat-Tm
18,Malmo IF,9,1991-92,40,27,24,27,0,Sweden
3,Finland,0,1991-92,4,3,0,27,0,Nat-Tm
2,Finland,1,1991-92,8,3,0,27,0,Olympics
33,Malmo IF,9,1992-93,40,42,59,28,0,Sweden
34,Malmo IF,20,1993-94,38,54,26,29,0,Sweden
3,Finland,3,1993-94,11,6,0,29,0,Nat-Tm
5,Finland,1,1993-94,8,6,8,29,0,Olympics
5,Finland,1,1993-94,8,6,0,29,0,WC-A
19,Malmo IF,10,1994-95,35,29,55,30,0,Sweden
5,Finland,0,1994-95,12,5,0,30,0,Nat-Tm
7,Finland,1,1994-95,8,8,2,30,0,WC-A
19,Malmo IF,8,1995-96,40,27,53,31,0,Sweden
8,Finland,0,1995-96,17,8,8,31,0,Nat-Tm
4,Finland,0,1995-96,6,4,0,31,0,WC-A
1,Finland,0,1996-97,3,1,0,32,0,W-Cup
39,Ilves Tampere,11,1996-97,49,50,54,32,0,Finland
13,Finland,1,1996-97,21,14,4,32,0,Nat-Tm
6,Finland,0,1996-97,8,6,0,32,0,WC-A
36,Ilves Tampere,12,1997-98,46,48,42,33,0,Finland
10,Finland,2,1997-98,12,12,0,33,0,Nat-Tm
0,Finland,2,1997-98,6,2,2,33,0,Olympics
9,Finland,2,1997-98,10,11,0,33,0,WC-A
38,Ilves Tampere,12,1998-99,53,50,44,34,0,Finland
3,Finland,1,1998-99,10,4,2,34,0,WC-A
38,Ilves Tampere,7,1999-00,51,45,68,35,0,Finland
2,Finland,2,1999-00,9,4,0,35,-3,WC-A
37,Ilves Tampere,9,2000-01,56,46,28,36,0,Finland
5,Finland,1,2000-01,9,6,0,36,5,WC-A
34,Ilves Tampere,7,2001-02,56,41,12,37,0,Finland
1,Finland,0,2001-02,4,1,0,37,2,Olympics
2,Finland,0,2001-02,9,2,2,37,-1,WC-A
21,Ilves Tampere,10,2002-03,53,31,77,38,0,Finland
34,Ilves Tampere,9,2003-04,56,43,46,39,0,Finland
21,Ilves Tampere,7,2004-05,53,28,45,40,0,Finland
18,Ilves Tampere,7,2005-06,46,25,34,41,0,Finland
12,Ilves Tampere,5,2006-07,43,17,47,42,0,Finland
16,Ilves Tampere,5,2007-08,53,21,53,43,0,Finland
