assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,Ilves Tampere Jr.,4,1981-82,4,6,0,17,0,Fin-Jr.
5,Ilves Tampere Jr.,1,1982-83,3,6,2,18,0,Fin-Jr.
0,Ilves Tampere,0,1982-83,6,0,2,18,0,Finland
0,Ilves Tampere,0,1983-84,2,0,2,19,0,Finland
4,Ilves Tampere,2,1984-85,9,6,10,20,0,Finland
1,Ilves Tampere,1,1987-88,4,2,10,23,0,Finland
1,Malmo IF,2,1989-90,3,3,2,25,0,Sweden-2
1,Malmo IF,0,1990-91,2,1,4,26,0,Sweden
3,Malmo IF,1,1991-92,10,4,4,27,0,Sweden
0,Malmo IF,1,1992-93,6,1,8,28,0,Sweden
7,Malmo IF,1,1993-94,11,8,8,29,0,Sweden
3,Malmo IF,3,1994-95,7,6,4,30,0,Sweden
3,Malmo IF,1,1995-96,5,4,12,31,0,Sweden
5,Ilves Tampere,1,1996-97,8,6,2,32,0,Finland
5,Ilves Tampere,3,1997-98,9,8,10,33,0,Finland
3,Ilves Tampere,0,1998-99,4,3,2,34,0,Finland
0,Ilves Tampere,1,1999-00,3,1,12,35,0,Finland
6,Ilves Tampere,1,2000-01,9,7,2,36,0,Finland
0,Ilves Tampere,0,2001-02,3,0,0,37,0,Finland
3,Ilves Tampere,1,2003-04,7,4,2,39,0,Finland
1,Ilves Tampere,0,2004-05,7,1,2,40,0,Finland
1,Ilves Tampere,1,2005-06,4,2,0,41,0,Finland
0,Ilves Tampere,0,2006-07,7,0,12,42,0,Finland
2,Ilves Tampere,3,2007-08,9,5,2,43,0,Finland
