year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1974-75,18,0,23,1,0,OMJHL,4,St. Catharines Black Hawks,1
1975-76,19,1,14,4,0,OMJHL,4,St. Catharines Black Hawks,5
1976-77,20,1,19,7,0,CHL,9,Tulsa Oilers,8
1982-83,26,4,17,12,0,Italy,10,HC Merano,16
1985-86,29,1,12,8,0,Italy,6,HC Merano,9
1989-90,33,1,13,3,0,Italy,6,HC Milano Saima,4
1990-91,34,1,4,12,0,Italy,6,HC Milano Saima,13
1991-92,35,4,10,6,0,Italy,12,HC Milano Saima,10
1992-93,36,1,20,8,0,Italy,11,HC Bolzano,9
1993-94,37,3,22,2,0,Italy,9,HC Bolzano,5
