average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
18:06,184,19,1,1,50,NHL,18,7,0,47,11,90,0,6,0,2,0,3,32,2008-09,ATL,9,67,10,21,10.0,851,47,"[{'link': '/awards/voting-2009.html#calder', 'name': 'Calder-12'}]"
21:25,339,23,0,1,124,NHL,19,9,0,61,-18,155,0,6,0,3,1,3,41,2009-10,ATL,10,196,13,52,6.5,1734,81,[]
22:24,303,17,1,0,89,NHL,20,8,0,29,-27,155,0,5,0,0,0,4,31,2010-11,ATL,5,111,12,53,3.2,1591,71,[]
23:19,349,30,0,0,109,NHL,21,19,0,71,-3,150,0,4,0,1,0,6,17,2011-12,WPG,5,117,25,41,3.3,1516,65,[]
23:07,172,14,0,0,50,NHL,22,6,0,29,-5,85,0,5,0,0,0,3,12,2012-13,WPG,5,79,9,28,5.9,763,33,[]
22:55,254,11,0,0,75,NHL,23,7,0,48,3,134,0,3,0,0,0,1,17,2013-14,WPG,3,94,8,47,2.2,1260,55,[]
23:41,247,20,0,0,90,NHL,24,15,0,78,-6,125,0,3,0,0,0,2,14,2014-15,TOT,3,189,17,38,2.4,1469,62,[]
22:10,151,13,0,0,47,NHL,24,9,0,40,1,74,0,3,0,0,0,1,9,2014-15,WPG,3,106,10,34,4.1,909,41,[]
26:39,96,7,0,0,43,NHL,24,6,0,38,-7,51,0,0,0,0,0,1,5,2014-15,BUF,0,83,7,4,0.0,560,21,[]
22:21,218,24,1,0,98,NHL,25,13,0,68,-11,121,0,4,0,3,1,3,17,2015-16,BUF,7,86,17,21,5.8,1430,64,[]
20:05,135,11,1,0,97,NHL,26,8,0,46,-17,73,0.0,2,1,0,0,1,11,2016-17,BUF,2,59,9,31,2.7,1125,56,[]
