even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,NYI,0,2,22,0,,NHL,0,6,,1986-87,8,0.0,,0,0,-5
0,0,NYI,1,17,23,0,,NHL,1,8,,1987-88,6,12.5,,0,1,0
