pim,team,assists,plus_minus,points,league,games_played,year,age,goals
72,Central Ontario Wolv. Mn Mgt AAA,27,0,52,ETAMMHL,60,2008-09,15,25
24,Erie Otters,10,5,15,OHL,64,2009-10,16,5
47,Erie Otters,12,10,13,OHL,59,2010-11,17,1
59,Belleville Bulls,20,-1,26,OHL,68,2011-12,18,6
22,Belleville Bulls,15,16,23,OHL,64,2012-13,19,8
6,London Knights,1,-3,1,M-Cup,3,2013-14,20,0
6,Belleville Bulls,4,2,5,OHL,7,2013-14,20,1
36,London Knights,20,49,28,OHL,60,2013-14,20,8
31,Rochester Americans,9,-16,10,AHL,66,2014-15,21,1
0,Elmira Jackals,0,0,0,ECHL,1,2014-15,21,0
37,Rochester Americans,9,-2,11,AHL,72,2015-16,22,2
59,Rochester Americans,8,-10,12,AHL,72,2016-17,23,4
