average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,0,0,0,0,NHL,19,0,0,0,-1,2,0,0,0,0,0,0,0,1995-96,NJD,0,0,0,0,0.0,,1,[]
,0,5,0,0,0,NHL,20,3,0,2,-4,23,0,2,0,0,0,0,0,1996-97,NJD,2,0,3,0,8.7,,17,[]
,0,37,6,0,0,NHL,21,13,0,28,18,147,0,13,0,5,0,6,0,1997-98,NJD,18,0,19,0,12.2,,74,"[{'link': '/awards/voting-1998.html#calder', 'name': 'Calder-3'}]"
15:50,0,50,2,0,0,NHL,22,23,0,34,19,157,0,14,0,3,0,10,0,1998-99,NJD,17,0,33,0,10.8,1172,74,[]
17:28,0,72,9,0,0,NHL,23,22,0,58,16,183,0,26,0,9,0,15,0,1999-00,NJD,35,0,37,0,19.1,1257,72,"[{'link': '/awards/voting-2000.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2000.html#hart', 'name': 'Hart-17'}]"
18:44,0,96,6,3,0,NHL,24,35,0,51,0,220,0,29,0,8,0,21,0,2000-01,NJD,40,0,56,0,18.2,1535,82,"[{'link': '/awards/nhl_all_star.html#2001', 'name': None}, {'link': '/awards/voting-2001.html#byng', 'name': 'Byng-25'}, {'link': '/awards/voting-2001.html#hart', 'name': 'Hart-6'}, {'link': '/awards/voting-2001.html#selke', 'name': 'Selke-8'}]"
18:57,0,61,8,1,0,NHL,25,22,0,36,4,199,0,20,0,8,0,10,0,2001-02,NJD,29,0,32,0,14.6,1421,75,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-9'}]"
18:05,0,57,4,0,0,NHL,26,18,0,22,17,255,0,22,0,6,3,8,0,2002-03,NJD,28,0,29,0,11.0,1465,81,"[{'link': '/awards/voting-2003.html#byng', 'name': 'Byng-30'}]"
18:46,0,81,9,3,0,NHL,27,31,0,44,26,300,0,26,0,9,1,11,0,2003-04,NJD,38,0,43,0,12.7,1539,82,"[{'link': '/awards/voting-2004.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2004.html#AS', 'name': 'AS-12'}, {'link': '/awards/voting-2004.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-2004.html#byng', 'name': 'Byng-15'}, {'link': '/awards/voting-2004.html#hart', 'name': 'Hart-14'}, {'link': '/awards/voting-2004.html#selke', 'name': 'Selke-15'}]"
18:34,0,45,3,0,0,NHL,29,14,0,20,11,142,0,10,0,6,0,15,0,2005-06,NJD,16,0,29,0,11.3,706,38,[]
18:37,0,69,5,0,0,NHL,30,25,0,38,1,267,0,13,0,8,0,23,0,2006-07,NJD,21,0,48,0,7.9,1396,75,[]
18:28,441,55,8,0,20,NHL,31,21,354,38,10,263,45.6,13,422,7,2,12,38,2007-08,NJD,20,51,35,40,7.6,1367,74,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-60'}]"
18:34,395,78,6,2,17,NHL,32,25,26,32,18,247,29.9,17,61,12,3,19,30,2008-09,NJD,31,51,47,31,12.6,1430,77,"[{'link': '/awards/voting-2009.html#byng', 'name': 'Byng-52'}, {'link': '/awards/voting-2009.html#selke', 'name': 'Selke-38'}]"
17:37,237,48,4,1,16,NHL,33,21,205,40,18,145,44.9,15,252,3,0,8,23,2009-10,NJD,19,30,29,45,13.1,1022,58,[]
18:38,349,62,5,1,25,NHL,34,28,224,16,-4,204,45.0,13,274,7,0,13,45,2010-11,NJD,21,62,41,55,10.3,1510,81,"[{'link': '/awards/voting-2011.html#byng', 'name': 'Byng-12'}]"
19:51,280,78,3,2,26,NHL,35,29,604,16,-8,164,44.1,16,765,8,2,21,32,2011-12,NJD,26,61,52,50,15.9,1608,81,"[{'link': '/awards/voting-2012.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-2012.html#byng', 'name': 'Byng-7'}, {'link': '/awards/voting-2012.html#selke', 'name': 'Selke-19'}]"
18:43,210,36,0,1,14,NHL,36,13,71,22,5,118,43.6,8,92,5,0,9,26,2012-13,NJD,14,20,22,21,11.9,899,0,[]
17:53,193,53,1,2,19,NHL,37,18,276,30,-4,116,40.8,12,401,4,4,13,26,2013-14,NJD,18,26,35,32,15.5,1162,65,[]
17:39,198,34,1,0,25,NHL,38,15,271,12,-20,114,39.5,8,415,5,2,4,19,2014-15,NJD,13,23,21,40,11.4,1217,69,"[{'link': '/awards/voting-2015.html#byng', 'name': 'Byng-54'}]"
15:26,35,8,0,0,1,NHL,39,4,9,10,5,21,32.1,2,19,0,0,2,5,2015-16,NJD,2,10,6,9,9.5,247,16,[]
