league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,80,2,21,120,28,0,,CNS,[],3.3,4,24,-10,4,0,1975-76,,0,95,0,0
WHA,80,0,22,124,33,0,,TOT,[],5.6,7,26,16,7,0,1976-77,,0,81,0,0
WHA,48,0,22,81,17,0,,CNS,[],3.7,3,14,6,3,0,1976-77,,0,61,0,0
WHA,32,0,22,43,16,0,,INR,[],9.3,4,12,10,4,0,1976-77,,0,20,0,0
WHA,67,0,23,41,12,0,,TOT,[],2.4,1,11,-17,1,0,1977-78,,0,60,0,0
WHA,19,0,23,7,1,0,,EDO,[],0.0,0,1,-6,0,0,1977-78,,0,16,0,0
WHA,24,0,23,8,1,0,,QBN,[],0.0,0,1,-6,0,0,1977-78,,0,20,0,0
WHA,24,0,23,26,10,0,,INR,[],3.8,1,9,-5,1,0,1977-78,,0,24,0,0
WHA,66,0,24,65,16,0,,TOT,[],1.5,1,15,5,1,0,1978-79,,0,37,0,0
WHA,25,0,24,34,9,0,,INR,[],2.9,1,8,-5,1,0,1978-79,,0,22,0,0
WHA,41,0,24,31,7,0,,NEW,[],0.0,0,7,10,0,0,1978-79,,0,15,0,0
