pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Lac St-Louis Lions,0,0,0,QAAA,1,1992-93,15,0
27,Beauport Harfangs,4,0,5,QMJHL,46,1993-94,16,1
126,Val-d\'Or Foreurs,13,0,23,QMJHL,59,1994-95,17,10
209,Val-d\'Or Foreurs,21,0,34,QMJHL,67,1995-96,18,13
196,Val-d\'Or Foreurs,24,0,33,QMJHL,58,1996-97,19,9
211,Rochester Americans,6,0,10,AHL,75,1997-98,20,4
90,Rochester Americans,4,0,9,AHL,55,1998-99,21,5
124,Rochester Americans,8,5,13,AHL,62,1999-00,22,5
6,Syracuse Crunch,0,-4,1,AHL,2,2002-03,25,1
69,IF Troja-Ljungby,3,0,5,Sweden-2,21,2004-05,27,2
176,Fuchse Duisburg,9,0,19,Germany,45,2005-06,28,10
63,DEG Metro Stars Dusseldorf,14,0,23,Germany,44,2006-07,29,9
82,Lowell Devils,5,-18,8,AHL,63,2007-08,30,3
135,Fuchse Duisburg,8,0,13,Germany,47,2008-09,31,5
146,Leksands IF,2,-3,8,Sweden-2,37,2009-10,32,6
55,Leksands IF,3,-3,5,Sweden-2,19,2010-11,33,2
61,TPS Turku,1,-11,1,Finland,16,2010-11,33,0
91,IF Malmo Redhawks,5,1,7,Sweden-2,44,2011-12,34,2
