league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,12,0,27,10,2,0,,NYR,[],0.0,0,2,0,0,0,1972-73,,0,2,0,2
WHA,78,0,29,73,15,0,,MIB,[],1.4,1,14,-40,1,0,1974-75,,0,69,0,0
WHA,45,0,30,41,9,0,,TOT,[],2.4,1,8,-6,1,0,1975-76,,0,28,0,0
WHA,1,0,30,0,0,0,,WNJ,[],0,0,0,1,0,0,1975-76,,0,0,0,0
WHA,44,0,30,41,9,0,,CLC,[],2.4,1,8,-7,1,0,1975-76,,0,28,0,0
WHA,69,0,31,29,10,0,,SDM,[],3.4,1,9,-18,1,0,1976-77,,0,69,0,0
