assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Regina Pats,1,1987-88,4,2,2,16,0,WHL
2,Regina Pats,2,1989-90,11,4,10,18,0,WHL
9,Regina Pats,2,1990-91,8,11,6,19,0,WHL
4,Muskegon Lumberjacks,1,1991-92,14,5,4,20,0,IHL
1,St. John\'s Maple Leafs,1,1995-96,3,2,6,24,0,AHL
3,St. John\'s Maple Leafs,1,1996-97,9,4,6,25,0,AHL
16,Philadelphia Phantoms,3,1997-98,20,19,10,26,0,AHL
4,Syracuse Crunch,0,2001-02,10,4,6,30,0,AHL
1,HC Geneve-Servette,1,2002-03,6,2,22,31,0,Swiss
1,ZSC Lions Zurich,0,2003-04,6,1,24,32,0,Swiss
0,SCL Tigers Langnau,0,2004-05,5,0,40,33,0,Swiss
0,SKA St. Petersburg,2,2007-08,9,2,10,36,0,Russia
