bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,1,0,2.37,0,0,Czech,0,19,0,0,0,0,0,0,45,0,1969-70,Dukla Jihlava,0,0,0,0,19,1140
0,2,0,2.47,0,0,Czech,0,20,0,0,0,0,0,0,75,0,1970-71,Dukla Jihlava,0,0,0,0,32,1825
0,0,0,1.50,0,0,WEC-A,0,22,0,0,0,0,0,0,3,0,1972-73,Czechoslovakia,0,0,0,2,2,120
0,1,0,2.31,0,0,WEC-A,0,23,0,0,0,0,0,0,10,0,1973-74,Czechoslovakia,1,0,0,3,5,260
0,0,0,4.00,0,0,WEC-A,0,24,0,0,0,0,0,0,5,0,1974-75,Czechoslovakia,1,0,0,0,2,75
0,0,0,1.62,0,0,Olympics,0,25,0,0,0,0,0,0,1,0,1975-76,Czechoslovakia,0,0,0,0,2,37
0,0,0,3.30,0,0,Czech,0,26,0,0,0,0,0,0,145,0,1976-77,Tesla Pardubice,0,0,0,0,44,2640
0,0,0,2.96,0,0,Czech,0,27,0,0,0,0,0,0,128,0,1977-78,Tesla Pardubice,0,0,0,0,44,2595
0,0,0,2.00,0,0,WEC-A,0,27,0,0,0,0,0,0,2,0,1977-78,Czechoslovakia,0,0,0,1,1,60
0,0,0,3.16,0,0,Czech,0,28,0,0,0,0,0,0,117,0,1978-79,Tesla Pardubice,0,0,0,0,37,2220
0,1,0,2.23,0,0,AHL,0,29,0,0,0,0,0,0,15,0,1979-80,New Brunswick Hawks,1,0,2,4,7,404
0,0,0,8.15,0,0,CHL,0,31,0,0,0,0,0,0,11,0,1981-82,Cincinnati Tigers,0,0,0,1,2,81
0,0,0,6.00,0,0,AHL,0,32,0,0,0,0,0,0,6,0,1982-83,St. Catharines Saints,0,0,0,0,1,60
0,0,0,4.07,0,0,Germany,0,41,0,0,0,0,0,0,161,0,1991-92,EHC Freiburg,0,0,0,0,40,2376
0,0,0,3.68,0,0,Germany,0,42,0,0,0,0,0,0,149,0,1992-93,EHC Freiburg,23,0,2,12,41,2427
