league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,48,0,22,102,16,1,,TOT,[],6.9,5,9,1,7,0,1969-70,,2,12,0,8
NHL,44,0,22,90,14,0,,NYR,[],7.8,5,7,2,7,0,1969-70,,2,10,0,7
NHL,4,0,22,12,2,1,,LAK,[],0.0,0,2,-1,0,0,1969-70,,0,2,0,1
NHL,78,4,23,202,65,7,,LAK,[],12.4,20,40,-11,25,0,1970-71,,5,24,0,33
NHL,78,3,24,192,55,9,,LAK,[],14.1,24,28,-36,27,0,1971-72,,3,26,0,19
NHL,77,3,25,189,70,20,,LAK,[],8.5,16,54,-14,16,0,1972-73,,0,30,0,34
NHL,71,4,26,175,57,4,,LAK,[],15.4,22,30,-4,27,0,1973-74,,5,26,0,26
NHL,0,3,27,186,60,11,,LAK,[],14.0,19,34,18,26,0,1974-75,,7,46,0,23
NHL,67,2,28,84,22,3,,LAK,[],8.3,6,15,-12,7,0,1975-76,,1,26,0,12
NHL,76,2,29,108,25,2,,TOT,[],8.3,8,16,-23,9,0,1976-77,,1,18,0,14
NHL,47,1,29,69,11,1,,LAK,[],4.3,3,8,-16,3,0,1976-77,,0,8,0,7
NHL,29,1,29,39,14,1,,CLE,[],15.4,5,8,-7,6,0,1976-77,,1,10,0,7
WHA,71,0,30,153,42,0,,EDO,[],11.8,17,24,10,18,1,1977-78,,0,8,0,0
