pim,team,assists,plus_minus,points,league,games_played,year,age,goals
16,Laval-Laurentides,11,0,15,QAAA,16,1995-96,15,4
0,Laval Titan,3,-4,3,QMJHL,3,1996-97,16,0
13,Laval Titan,16,6,18,QMJHL,16,1997-98,17,2
22,Acadie-Bathurst Titan,18,14,31,QMJHL,23,1998-99,18,13
36,Moncton Wildcats,15,-2,18,QMJHL,16,1999-00,19,3
4,Providence Bruins,5,0,5,AHL,17,2000-01,20,0
2,Providence Bruins,0,0,0,AHL,2,2001-02,21,0
