pim,team,assists,plus_minus,points,league,games_played,year,age,goals
27,Laval-Laurentides,9,0,10,QAAA,13,1992-93,16,1
19,Laval Titan,1,0,3,QMJHL,20,1993-94,17,2
42,Laval Titan,21,0,29,QMJHL,20,1994-95,18,8
68,Granby Predateurs,26,0,39,QMJHL,21,1995-96,19,13
12,Granby Predateurs,5,0,6,M-Cup,4,1995-96,19,1
14,Portland Pirates,1,0,3,AHL,5,1996-97,20,2
24,Portland Pirates,2,0,6,AHL,8,1997-98,21,4
4,Saint John Flames,1,0,1,AHL,3,1999-00,23,0
10,Quebec Citadelles,3,0,5,AHL,3,2001-02,25,2
73,Hamilton Bulldogs,15,10,17,AHL,22,2002-03,26,2
67,Hamilton Bulldogs,2,-2,3,AHL,10,2003-04,27,1
18,Hamburg Freezers,2,0,5,Germany,6,2005-06,29,3
14,Hamburg Freezers,2,0,6,Germany,4,2006-07,30,4
14,Hamburg Freezers,2,0,5,Germany,8,2007-08,31,3
24,EV Vienna Capitals,7,0,11,Austria,9,2008-09,32,4
68,EV Vienna Capitals,14,0,18,Austria,12,2009-10,33,4
28,EV Vienna Capitals,12,0,19,Austria,11,2010-11,34,7
22,EV Vienna Capitals,7,0,8,Austria,7,2011-12,35,1
