average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,2,0,0,0,NHL,20,1,0,4,1,11,0,0,0,0,0,1,0,1990-91,MTL,0,0,2,0,0.0,,10,[]
,0,10,1,0,0,NHL,21,3,0,20,9,37,0,2,0,0,0,5,0,1991-92,MTL,2,0,8,0,5.4,,26,[]
,0,31,2,0,0,NHL,22,13,0,79,6,123,0,6,0,4,0,8,0,1992-93,MTL,10,0,21,0,8.1,,70,[]
,0,23,0,0,0,NHL,23,12,0,63,5,71,0,1,0,1,1,8,0,1993-94,MTL,2,0,21,0,2.8,,53,[]
,0,12,2,0,0,NHL,24,5,0,26,-2,67,0,4,0,0,0,3,0,1994-95,MTL,4,0,8,0,6.0,,35,[]
,0,36,1,0,0,NHL,25,11,0,65,10,127,0,6,0,3,0,16,0,1995-96,MTL,9,0,27,0,7.1,,69,[]
,0,15,1,0,0,NHL,26,8,0,24,-7,72,0,2,0,0,0,5,0,1996-97,MTL,2,0,13,0,2.8,,49,[]
,0,37,1,0,0,NHL,27,14,0,67,16,125,0,5,0,5,1,12,0,1997-98,MTL,10,0,27,0,8.0,,79,[]
22:26,0,12,1,0,0,NHL,28,6,0,28,-8,90,0,2,0,1,0,3,0,1998-99,MTL,3,0,9,0,3.3,1211,54,[]
23:14,0,35,2,0,0,NHL,29,13,0,18,-1,88,0,5,0,5,0,12,0,1999-00,MTL,10,0,25,0,11.4,1254,54,[]
24:43,0,36,4,0,0,NHL,30,4,0,28,-31,178,0,4,0,11,0,17,0,2000-01,MTL,15,0,21,0,8.4,1903,77,[]
23:53,0,33,1,1,0,NHL,31,17,0,25,9,95,0,1,0,2,0,12,0,2001-02,MTL,4,0,29,0,4.2,1696,71,[]
23:23,0,29,1,0,0,NHL,32,7,0,32,-14,105,0,3,0,1,0,18,0,2002-03,MTL,4,0,25,0,3.8,1707,73,[]
21:20,0,31,0,0,0,NHL,33,18,0,22,17,96,0,2,0,2,0,9,0,2003-04,MTL,4,0,27,0,4.2,1515,71,[]
22:19,0,38,2,0,0,NHL,35,15,0,55,1,107,0,6,0,4,1,12,0,2005-06,COL,10,0,28,0,9.3,1785,80,[]
19:23,0,11,0,0,0,NHL,36,6,0,22,-5,36,0,0,0,1,0,4,0,2006-07,COL,1,0,10,0,2.8,640,33,[]
16:50,112,11,0,0,40,NHL,37,3,0,26,-2,42,0,1,0,2,0,5,15,2007-08,MTL,3,29,8,37,7.1,724,43,[]
15:54,163,18,1,0,69,NHL,38,10,0,19,-3,68,0,1,0,4,0,3,14,2008-09,MTL,5,45,13,54,7.4,986,62,[]
