year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1966-67,17,0,0,0,0,OHA-Jr.,1,Oshawa Generals,0
1967-68,18,6,36,5,0,OHA-Jr.,35,Ottawa 67\'s,11
1968-69,19,31,98,39,0,OHA-Jr.,47,Ottawa 67\'s,70
1969-70,20,26,68,46,0,OHA-Jr.,54,Ottawa 67\'s,72
1970-71,21,13,36,19,0,AHL,64,Providence Reds,32
1971-72,22,37,95,44,0,AHL,72,Baltimore Clippers,81
1975-76,26,18,79,47,0,AHL,69,Hershey Bears,65
1976-77,27,18,87,50,0,AHL,53,Springfield Indians,68
1977-78,28,20,73,50,0,AHL,68,Springfield Indians,70
1978-79,29,8,18,25,0,AHL,39,Binghamton Dusters,33
