pim,team,assists,plus_minus,points,league,games_played,year,age,goals
99,Saskatoon Contacts,38,0,66,SMHL,41,2006-07,15,28
0,Lethbridge Hurricanes,0,-1,0,WHL,2,2006-07,15,0
21,Lethbridge Hurricanes,4,-2,9,WHL,40,2007-08,16,5
93,Lethbridge Hurricanes,20,-5,50,WHL,70,2008-09,17,30
6,Norfolk Admirals,0,-3,1,AHL,11,2009-10,18,1
109,2 Teams,27,-13,51,WHL,65,2009-10,18,24
52,Lethbridge Hurricanes,13,-8,26,WHL,28,2009-10,18,13
57,Regina Pats,14,-5,25,WHL,37,2009-10,18,11
6,Canada,2,1,3,WJC-A,7,2010-11,19,1
106,2 Teams,38,-6,71,WHL,62,2010-11,19,33
44,Regina Pats,11,-12,27,WHL,29,2010-11,19,16
62,Tri-City Americans,27,6,44,WHL,33,2010-11,19,17
66,2 Teams,17,5,38,AHL,63,2011-12,20,21
58,Norfolk Admirals,16,8,35,AHL,56,2011-12,20,19
8,Toronto Marlies,1,-3,3,AHL,7,2011-12,20,2
67,Toronto Marlies,8,5,19,AHL,53,2012-13,21,11
30,Toronto Marlies,7,8,23,AHL,24,2013-14,22,16
8,Toronto Marlies,4,-2,8,AHL,12,2014-15,23,4
61,Syracuse Crunch,11,-6,14,AHL,29,2014-15,23,3
