pim,team,assists,plus_minus,points,league,games_played,year,age,goals
22,West Island Lions,15,0,18,QAAA,34,2002-03,15,3
42,P.E.I. Rocket,13,22,15,QMJHL,61,2003-04,16,2
48,P.E.I. Rocket,29,-16,39,QMJHL,68,2004-05,17,10
0,United States,3,4,3,WJ18-A,6,2004-05,17,0
75,P.E.I. Rocket,55,-22,71,QMJHL,62,2005-06,18,16
58,P.E.I. Rocket,46,8,68,QMJHL,65,2006-07,19,22
38,Rochester Americans,38,-24,52,AHL,78,2007-08,20,14
59,Portland Pirates,42,-1,51,AHL,76,2008-09,21,9
37,Portland Pirates,31,2,43,AHL,66,2009-10,22,12
51,Portland Pirates,48,22,60,AHL,63,2010-11,23,12
2,Canada,1,3,2,WC-A,6,2010-11,23,1
29,Charlotte Checkers,25,-10,28,AHL,42,2012-13,25,3
