year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2002-03,15,2,4,0,0,CzR-U17,2,HC Vitkovice U17,2
2003-04,16,4,18,5,0,CzR-U17,7,HC Vitkovice U17,9
2004-05,17,0,2,0,0,CzRep-Jr.,2,HC Vitkovice Jr.,0
2005-06,18,0,2,1,0,CzRep,6,HC Vitkovice Steel,1
2006-07,19,1,16,0,0,CzRep-2,6,BK Mlada Boleslav,1
2007-08,20,0,2,0,0,CzRep-Q,3,HC Slovan Ustecti Lvi Usti nad Labem,0
2008-09,21,1,10,2,0,ECHL,21,Alaska Aces,3
2011-12,24,0,4,0,-3,CzRep,7,HC Vitkovice Steel,0
