pim,team,assists,plus_minus,points,league,games_played,year,age,goals
15,Longueuil Chevaliers,5,0,9,QMJHL,18,1986-87,16,4
2,Longueuil Chevaliers,0,0,0,M-Cup,3,1986-87,16,0
0,Victoriaville Tigres,1,0,3,QMJHL,5,1987-88,17,2
30,Victoriaville Tigres,17,0,29,QMJHL,16,1988-89,18,12
16,Victoriaville Tigres,19,0,27,QMJHL,16,1989-90,19,8
4,Knoxville Cherokees,4,0,4,ECHL,2,1990-91,20,0
8,Muskegon Lumberjacks,6,0,9,IHL,9,1991-92,21,3
14,Cleveland Lumberjacks,2,0,4,IHL,4,1992-93,22,2
14,Cincinnati Cyclones,3,0,5,IHL,10,1993-94,23,2
6,Peoria Rivermen,6,0,10,IHL,11,1995-96,25,4
4,VEU Feldkirch,2,0,4,EuroHL,4,1997-98,27,2
2,SC Langnau,5,0,12,Swiss,6,1999-00,29,7
4,SCL Tigers Langnau,1,0,5,Swiss,5,2000-01,30,4
