league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,15,1,22,18,7,2,,NYI,[],5.6,0,6,3,1,0,1987-88,,1,14,0,4
NHL,69,0,23,126,31,19,,NYI,[],0.8,0,30,-24,1,0,1988-89,,1,74,0,11
NHL,60,0,24,104,53,30,,NYI,[],3.8,0,49,-9,4,0,1989-90,,4,65,0,19
NHL,44,0,25,87,28,16,,NYI,[],3.4,0,25,-13,3,1,1990-91,,2,16,0,9
NHL,28,0,26,34,19,8,,NYI,[],2.9,0,18,2,1,1,1991-92,,0,18,1,9
NHL,66,0,27,127,50,19,,NYI,[],9.4,7,38,-3,12,0,1992-93,,5,45,0,19
NHL,64,0,28,92,40,10,,SJS,[],7.6,6,33,16,7,0,1993-94,,1,36,0,23
NHL,48,1,29,48,30,6,,TOT,[],6.3,3,27,22,3,0,1994-95,,0,72,0,21
NHL,20,0,29,21,10,1,,SJS,[],4.8,1,9,1,1,0,1994-95,,0,39,0,8
NHL,28,1,29,27,20,5,,STL,[],7.4,2,18,21,2,0,1994-95,,0,33,0,13
NHL,66,2,30,85,31,12,,TOT,[],9.4,7,23,9,8,0,1995-96,,1,42,1,10
NHL,36,1,30,33,11,4,,STL,[],12.1,4,7,4,4,0,1995-96,,0,26,0,3
NHL,30,1,30,52,20,8,,EDM,[],7.7,3,16,5,4,0,1995-96,,1,16,1,7
NHL,75,0,31,81,18,6,,TOT,[],2.5,2,16,-7,2,0,1996-97,,0,58,1,9
NHL,62,0,31,68,13,4,,EDM,[],2.9,2,11,-7,2,0,1996-97,,0,42,0,7
NHL,13,0,31,13,5,2,,TBL,[],0.0,0,5,0,0,0,1996-97,,0,16,1,2
NHL,56,0,32,61,17,3,,TOT,[],6.6,0,13,-32,4,0,1997-98,,4,44,0,10
NHL,37,0,32,41,10,1,,TBL,[],9.8,0,6,-25,4,0,1997-98,,4,26,0,5
NHL,19,0,32,20,7,2,,FLA,[],0.0,0,7,-7,0,0,1997-98,,0,18,0,5
NHL,72,1,33,70,22,10,1496,TOT,[],5.7,2,18,2,4,0,1998-99,20:46,2,44,1,7
NHL,3,0,33,2,0,0,52,FLA,[],0.0,0,0,0,0,0,1998-99,17:26,0,2,0,0
NHL,69,1,33,68,22,10,1443,SJS,[],5.9,2,18,2,4,0,1998-99,20:55,2,42,1,7
NHL,62,0,34,45,20,2,1212,SJS,[],0.0,0,20,-2,0,0,1999-00,19:32,0,49,1,17
NHL,42,1,35,22,13,0,785,TOT,[],9.1,1,11,12,2,0,2000-01,18:41,1,28,0,11
NHL,32,1,35,17,12,0,592,PIT,[],11.8,1,10,8,2,0,2000-01,18:30,1,20,0,10
NHL,10,0,35,5,1,0,193,SJS,[],0.0,0,1,4,0,0,2000-01,19:18,0,8,0,1
NHL,32,0,36,15,5,2,644,TOT,[],0.0,0,5,-5,0,0,2001-02,20:08,0,10,0,3
NHL,29,0,36,13,4,1,597,FLA,[],0.0,0,4,-5,0,0,2001-02,20:35,0,8,0,3
NHL,3,0,36,2,1,1,47,BOS,[],0.0,0,1,0,0,0,2001-02,15:46,0,2,0,0
