game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0,0,0,0,23,,5,0,1956-57,2,0,2,0,DET,,2,,NHL
0,0,-1,0,0,33,,2,0,1966-67,0,0,0,0,CBH,,2,,NHL
0,0.0,0,3,0,36,,4,1,1969-70,1,0,0,0,DET,,2,,NHL
