average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,20,0,6,-11,11,0,0,0,0,1972-73,VAN,0,0,[],0.0,,15
,1,0,0,NHL,23,1,0,-1,1,0,0,0,0,1975-76,WSH,0,1,[],0.0,,1
,0,0,0,NHL,24,0,12,-12,3,0,0,0,0,1976-77,WSH,0,0,[],0.0,,9
,11,0,0,NHL,25,8,79,-19,41,3,0,0,0,1977-78,WSH,3,8,[],7.3,,49
