pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Moorhead Spuds,30,0,60,High-MN,25,1991-92,18,30
107,Waterloo Black Hawks,27,0,51,USHL,45,1992-93,19,24
76,Waterloo Black Hawks,50,0,100,USHL,47,1993-94,20,50
46,Ferris State Bulldogs,16,0,32,CCHA,36,1994-95,21,16
44,University of North Dakota,32,0,51,WCHA,43,1996-97,23,19
62,University of North Dakota,27,0,51,WCHA,38,1997-98,24,24
49,University of North Dakota,41,0,69,WCHA,38,1998-99,25,28
2,United States,1,0,1,WC-Q,2,1998-99,25,0
6,Orlando Solar Bears,5,5,8,IHL,5,1998-99,25,3
2,Long Beach Ice Dogs,6,2,9,IHL,7,1999-00,26,3
2,United States,1,-2,2,WC-A,7,1999-00,26,1
2,Lowell Lock Monsters,1,0,1,AHL,2,2000-01,27,0
2,United States,0,-1,1,W-Cup,4,2004-05,31,1
4,HC Lugano,2,0,4,Swiss,7,2004-05,31,2
2,United States,0,2,0,Olympics,6,2005-06,32,0
4,United States,3,5,4,WC-A,9,2008-09,35,1
